u,g,r,i,z,redshift
19.011550903320312,17.08523941040039,16.278549194335938,15.910670280456543,15.589719772338867,0.06823875373601913
20.130050659179688,18.36587905883789,17.335079193115234,16.825960159301758,16.35327911376953,0.12745746821165085
20.338319778442383,18.650230407714844,17.770240783691406,17.36775016784668,17.08591079711914,0.09255055392781894
20.827539443969727,18.787670135498047,17.57271957397461,17.09450912475586,16.72633934020996,0.1738314262231191
19.37240982055664,17.62175941467285,16.762659072875977,16.363460540771484,16.069210052490234,0.06605116782213251
20.672279357910156,18.81269073486328,17.567729949951172,17.07362937927246,16.715539932250977,0.18365574398636816
18.900590896606445,18.08894920349121,17.74605941772461,17.59741973876953,17.491870880126953,0.06662590712308884
18.56591033935547,17.343570709228516,16.895299911499023,16.59193992614746,16.44441032409668,0.052762098734577496
18.890640258789062,17.59511947631836,16.889759063720703,16.522279739379883,16.24304962158203,0.12373853360116481
19.741870880126953,17.963729858398438,17.07863998413086,16.66175079345703,16.33942985534668,0.08851289225369692
19.586780548095703,18.156200408935547,17.524669647216797,17.179750442504883,16.945819854736328,0.07718634535868962
19.45568084716797,17.846649169921875,17.087919235229492,16.69870948791504,16.43621063232422,0.07397195806531678
20.942039489746094,19.187559127807617,17.70941925048828,17.154390335083008,16.685380935668945,0.23233631432056426
18.958810806274414,17.087339401245117,16.20737075805664,15.763250350952148,15.443220138549805,0.08043909514943758
19.5987491607666,17.839519500732422,16.879859924316406,16.37841033935547,15.989130020141602,0.07653505683441957
19.177120208740234,18.060489654541016,17.4973201751709,17.130260467529297,16.894250869750977,0.09124736691514652
19.99675941467285,17.975080490112305,16.97473907470703,16.530139923095703,16.145429611206055,0.11271400277813275
18.730260848999023,17.587249755859375,17.146900177001953,16.815420150756836,16.632699966430664,0.0656465870887041
18.87795066833496,17.383079528808594,16.615310668945312,16.142759323120117,15.771880149841309,0.07470505591481924
21.622629165649414,19.00489044189453,17.725080490112305,17.434419631958008,17.01590919494629,0.18290839562813443
19.60987091064453,17.825149536132812,16.90492057800293,16.440929412841797,16.13031005859375,0.09685093573729198
19.866729736328125,18.185670852661133,17.41727066040039,17.0579891204834,16.77260971069336,0.06295684759815534
18.20461082458496,16.590959548950195,15.806559562683105,15.423649787902832,15.112460136413574,0.07194961021787355
18.116840362548828,16.565139770507812,15.739669799804688,15.292369842529297,14.975110054016113,0.06478569020827611
20.129619598388672,18.445449829101562,17.59197998046875,17.098989486694336,16.755130767822266,0.11561835200836262
19.820899963378906,17.66050910949707,16.621540069580078,16.181970596313477,15.82472038269043,0.0997941416501999
20.49700927734375,18.758329391479492,17.729610443115234,17.234899520874023,16.834339141845703,0.14520805811882018
19.47340965270996,17.465469360351562,16.42591094970703,15.95952033996582,15.57761001586914,0.10335256389280162
19.49243927001953,17.833229064941406,16.895830154418945,16.425979614257812,16.086780548095703,0.11571428950130941
19.44952964782715,17.82238006591797,17.133710861206055,16.704879760742188,16.43259048461914,0.07243459901355562
21.00305938720703,19.014249801635742,17.816850662231445,17.322660446166992,16.95301055908203,0.18147758866349853
18.03148078918457,16.129430770874023,15.296799659729004,14.909440040588379,14.626480102539062,0.05348542114098866
20.217870712280273,18.218950271606445,17.12775993347168,16.661930084228516,16.284460067749023,0.13440812947849431
20.10388946533203,18.58609962463379,17.7435302734375,17.285419464111328,17.045909881591797,0.1374164020518462
20.678659439086914,18.477569580078125,17.45903968811035,16.924360275268555,16.516910552978516,0.12527074240148067
20.65176010131836,18.7266902923584,17.485050201416016,16.975500106811523,16.59025001525879,0.18653484284877778
19.705350875854492,18.23941993713379,17.40955924987793,16.980880737304688,16.691089630126953,0.12896778367459774
19.61454963684082,17.65719985961914,16.6439208984375,16.13998031616211,15.765950202941895,0.09901181722680728
20.843090057373047,18.971229553222656,17.794450759887695,17.328819274902344,16.94655990600586,0.1601624850978454
19.331079483032227,17.56801986694336,16.65471076965332,16.21508026123047,15.84689998626709,0.082602628916502
20.516889572143555,18.792049407958984,17.71993064880371,17.2308406829834,16.828359603881836,0.14819475130240123
20.90900993347168,19.015169143676758,17.7544002532959,17.253459930419922,16.905790328979492,0.20409513361752032
20.120100021362305,18.41473960876465,17.56808090209961,17.093769073486328,16.732240676879883,0.10901425301035245
16.514949798583984,14.68004035949707,13.840680122375488,13.41985034942627,13.090060234069824,0.024661289841350582
20.244199752807617,18.546310424804688,17.71285057067871,17.32893943786621,17.01848030090332,0.09559277214109897
20.646930694580078,18.85923957824707,17.888059616088867,17.320350646972656,16.9106502532959,0.1143042042851448
18.509239196777344,17.32571029663086,16.77444076538086,16.433530807495117,16.19321060180664,0.07523765975733598
20.687620162963867,18.690420150756836,17.548309326171875,17.043699264526367,16.703149795532227,0.153441002368927
18.786169052124023,17.70465087890625,17.310789108276367,17.112459182739258,16.926729202270508,0.04331964536383749
20.98468017578125,19.00676918029785,17.678539276123047,17.147689819335938,16.75126075744629,0.2075172933191061
19.18486976623535,17.600980758666992,16.729280471801758,16.26664924621582,15.894049644470215,0.10746371742586294
20.482099533081055,18.414499282836914,17.23339080810547,16.71623992919922,16.322660446166992,0.17076125402819542
19.35304069519043,17.87251091003418,17.198070526123047,16.830350875854492,16.582109451293945,0.09217107289036114
19.355609893798828,18.203319549560547,17.677289962768555,17.36186981201172,17.133039474487305,0.07872031452755134
19.758380889892578,17.708539962768555,16.63459014892578,16.10787010192871,15.716090202331543,0.1258241850733757
20.742090225219727,18.726110458374023,17.686500549316406,17.211280822753906,16.829240798950195,0.12970477133279756
19.22170066833496,18.062950134277344,17.69577980041504,17.469409942626953,17.382780075073242,0.04641325189173221
18.972360610961914,17.894250869750977,17.53619956970215,17.270849227905273,17.18092918395996,0.06638606225450833
20.82132911682129,18.85485076904297,17.713409423828125,17.270090103149414,16.912389755249023,0.15460754830141862
18.50312042236328,16.87881088256836,15.947190284729004,15.463749885559082,15.13733959197998,0.07193482153117657
19.33485984802246,17.6754207611084,16.89369010925293,16.486589431762695,16.166189193725586,0.08596311854553365
19.86141014099121,18.638469696044922,17.65233039855957,17.23443031311035,16.929370880126953,0.17752778152624762
17.255979537963867,15.343549728393555,14.467439651489258,14.048819541931152,13.717439651489258,0.047880060014625386
19.24053955078125,17.3576602935791,16.368759155273438,15.90758991241455,15.524829864501953,0.10811592064797879
19.206239700317383,17.449960708618164,16.643470764160156,16.229530334472656,15.938590049743652,0.07181292340159416
20.87540054321289,18.79376983642578,17.472579956054688,16.95315933227539,16.628210067749023,0.20273467189818623
20.33390998840332,18.64196014404297,17.705400466918945,17.315250396728516,16.99311065673828,0.09999488676587742
19.537189483642578,18.061019897460938,17.343799591064453,16.937320709228516,16.592689514160156,0.09412511521329484
19.210189819335938,18.10165023803711,17.540700912475586,17.179180145263672,16.991559982299805,0.10191103758911291
20.662689208984375,18.949129104614258,17.293779373168945,16.69400978088379,16.303510665893555,0.26484224369128545
19.306629180908203,17.39883041381836,16.532379150390625,16.1181697845459,15.815919876098633,0.06269684326524536
21.451730728149414,19.18762969970703,18.019250869750977,17.5385799407959,17.11302947998047,0.1459697124361992
19.894180297851562,18.335079193115234,17.626760482788086,17.25942039489746,17.027929306030273,0.09235414322465658
20.79109001159668,18.97978973388672,17.73233985900879,17.204099655151367,16.814289093017578,0.18064801742633185
19.74968910217285,17.771909713745117,16.7791805267334,16.305580139160156,15.9410400390625,0.11475606359541417
18.691099166870117,17.545429229736328,17.12122917175293,16.85580062866211,16.681020736694336,0.05566914513707161
18.79315948486328,16.81199073791504,15.86693000793457,15.397529602050781,15.021249771118164,0.07784408416847388
20.09532928466797,18.495969772338867,17.514179229736328,17.074329376220703,16.818130493164062,0.15249066010117532
19.319900512695312,18.13290023803711,17.503759384155273,17.089229583740234,16.862520217895508,0.10838995533064008
21.18181037902832,18.94498062133789,17.788619995117188,17.245620727539062,16.88286018371582,0.16826056050757568
20.051570892333984,18.754199981689453,17.91020965576172,17.50514030456543,17.195180892944336,0.15191617012023925
20.273469924926758,18.765779495239258,17.53853988647461,16.97599983215332,16.563440322875977,0.17721607983112336
19.54054069519043,17.50098991394043,16.464229583740234,16.006179809570312,15.595549583435059,0.08538411259651184
20.90620994567871,18.864240646362305,17.644580841064453,17.098970413208008,16.773399353027344,0.18181016525626184
20.31270980834961,18.182540893554688,17.014570236206055,16.55143928527832,16.193500518798828,0.1577059035524726
18.09078025817871,16.64954948425293,15.936590194702148,15.538040161132812,15.278829574584961,0.05354604281485081
19.44355010986328,18.093109130859375,17.386030197143555,17.01045036315918,16.766910552978516,0.10530016504228115
20.589630126953125,18.675020217895508,17.7508602142334,17.32862091064453,16.996929168701172,0.10077746383845806
21.111610412597656,19.053789138793945,17.638120651245117,17.09649085998535,16.719430923461914,0.22591842398047446
20.5958309173584,18.810579299926758,17.745189666748047,17.259109497070312,16.897829055786133,0.14236712522804737
19.389209747314453,17.542329788208008,16.666629791259766,16.17884063720703,15.816129684448242,0.06464486569166185
19.732820510864258,18.19951057434082,17.274730682373047,16.800800323486328,16.457040786743164,0.1305061462662286
20.249509811401367,18.451480865478516,17.537139892578125,17.118539810180664,16.807270050048828,0.10734115811934072
20.695039749145508,18.72736930847168,17.694530487060547,17.22780990600586,16.82158088684082,0.12349864152570567
19.21246910095215,18.057899475097656,17.427400588989258,17.059900283813477,16.843740463256836,0.10207428310882477
19.10466957092285,17.20022964477539,16.221860885620117,15.813070297241211,15.478859901428223,0.08754560559988021
20.231130599975586,18.244380950927734,17.270130157470703,16.823450088500977,16.48525047302246,0.11096638407558203
19.132150650024414,17.18260955810547,16.089340209960938,15.636639595031738,15.292169570922852,0.10277897087236246
19.2618408203125,17.837139129638672,17.044479370117188,16.6299991607666,16.30685043334961,0.10894758157432079
17.601119995117188,15.964909553527832,15.21675968170166,14.813940048217773,14.50492000579834,0.046505436972315815
21.61539077758789,18.632509231567383,17.57253074645996,17.193439483642578,16.682199478149414,0.12861415644486743
20.48310089111328,18.400949478149414,17.40247917175293,16.967870712280273,16.579280853271484,0.1072266887128353
18.12813949584961,16.82386016845703,16.239810943603516,15.927120208740234,15.711910247802734,0.0469093237254059
20.22003936767578,17.98893928527832,16.8319091796875,16.35079002380371,15.980990409851074,0.15869035124778746
18.726560592651367,17.711610794067383,17.31208038330078,16.9095401763916,16.71759033203125,0.08040573333700497
20.208660125732422,18.45507049560547,17.588830947875977,17.165700912475586,16.82567024230957,0.08544711704055467
18.131330490112305,16.661909103393555,15.855799674987793,15.451789855957031,15.172940254211426,0.05340658093492189
19.671239852905273,17.744869232177734,16.817190170288086,16.388090133666992,15.999019622802734,0.08595449797809124
18.2985897064209,16.84864044189453,16.13810920715332,15.740960121154785,15.495940208435059,0.07344940769175688
20.64154052734375,18.76593017578125,17.735780715942383,17.300840377807617,16.900880813598633,0.1337121157348156
19.082080841064453,17.15472984313965,16.1955509185791,15.772509574890137,15.383930206298828,0.08208700509369374
18.22879981994629,16.21622085571289,15.37125015258789,14.921380043029785,14.640130043029785,0.06330359406769276
19.23741912841797,18.01112937927246,17.364200592041016,17.040220260620117,16.778379440307617,0.09054900537244975
21.224449157714844,19.383670806884766,17.888809204101562,17.29564094543457,16.909610748291016,0.24545693102478983
19.6264591217041,17.61380958557129,16.67797088623047,16.232919692993164,15.881529808044434,0.0992251550530394
20.153310775756836,18.40654945373535,17.331499099731445,16.861480712890625,16.47088050842285,0.14677722280720867
20.783479690551758,18.469900131225586,17.537830352783203,17.095399856567383,16.755380630493164,0.11716314054280519
20.17275047302246,18.11536979675293,17.123830795288086,16.60835075378418,16.238309860229492,0.11778267569839955
21.34749984741211,19.09864044189453,17.66408920288086,17.111509323120117,16.749229431152344,0.2396072718501091
19.83477020263672,18.494699478149414,17.85930061340332,17.426340103149414,17.206880569458008,0.08109259193142254
20.366960525512695,18.35655975341797,17.32373046875,16.781980514526367,16.325130462646484,0.14694054664245673
19.443639755249023,17.951820373535156,17.073780059814453,16.645069122314453,16.29932975769043,0.13104981437325477
19.184049606323242,17.849899291992188,17.143470764160156,16.744060516357422,16.455080032348633,0.11769830994804702
19.470169067382812,18.042179107666016,17.27635955810547,16.814899444580078,16.512760162353516,0.11901938521613677
18.546510696411133,16.997529983520508,16.279930114746094,15.823169708251953,15.48447036743164,0.06756574542572101
20.38616943359375,18.5008602142334,17.579219818115234,17.117080688476562,16.74595069885254,0.09886283504466217
19.786130905151367,18.471750259399414,17.88079071044922,17.544719696044922,17.299999237060547,0.08932495653629303
18.405309677124023,16.77556037902832,15.927029609680176,15.455340385437012,15.146880149841309,0.06656309525171916
18.336530685424805,16.9543399810791,16.413949966430664,16.11968994140625,16.04340934753418,0.05127782475948333
19.800880432128906,18.610549926757812,17.866689682006836,17.495859146118164,17.21855926513672,0.15380366237958273
21.156330108642578,19.092050552368164,17.61893081665039,17.067960739135742,16.692060470581055,0.24297523617744446
18.75274085998535,17.107770919799805,16.23996925354004,15.747150421142578,15.403059959411621,0.08409736435860396
20.00411033630371,18.250539779663086,17.06930923461914,16.580339431762695,16.244930267333984,0.16584156036376954
19.451549530029297,17.841650009155273,17.010400772094727,16.53152084350586,16.182680130004883,0.1042429131269455
21.02952003479004,18.54383087158203,17.53200912475586,17.031009674072266,16.714139938354492,0.12300159589449564
19.989620208740234,18.23887062072754,17.384689331054688,16.921770095825195,16.617969512939453,0.1001232066998879
16.148210525512695,14.731619834899902,14.03915023803711,13.644539833068848,13.357430458068848,0.024576003920686026
20.05364990234375,18.76927947998047,17.81855010986328,17.34404945373535,17.02165985107422,0.17087726384401322
20.444499969482422,18.8160400390625,17.56974983215332,17.08572006225586,16.715200424194336,0.19673516327142715
19.797950744628906,17.63673973083496,16.841609954833984,16.395870208740234,15.991510391235352,0.07998960519830386
19.961639404296875,18.050439834594727,17.11124038696289,16.582090377807617,16.159099578857422,0.1134492265433073
20.063739776611328,18.640520095825195,17.413339614868164,16.874189376831055,16.47233009338379,0.1649734990298748
19.93160057067871,18.558490753173828,17.740089416503906,17.296720504760742,16.977920532226562,0.13092324825624624
17.325990676879883,15.299150466918945,14.30364990234375,13.83096981048584,13.472610473632812,0.042295055488745376
20.6594295501709,18.724590301513672,17.74650001525879,17.324739456176758,16.958820343017578,0.10538572125136852
19.94506072998047,18.114160537719727,16.970380783081055,16.404739379882812,15.978289604187012,0.17338232969244324
20.634910583496094,19.32362937927246,18.06351089477539,17.49275016784668,17.10491943359375,0.13871411856263877
20.218339920043945,18.661970138549805,17.53713035583496,16.996740341186523,16.632280349731445,0.19156863474845884
20.395349502563477,19.03230094909668,17.892269134521484,17.340579986572266,17.046489715576172,0.1802880773693323
20.719879150390625,18.62912940979004,17.483600616455078,17.01435089111328,16.616640090942383,0.15377194991991633
18.497329711914062,17.345340728759766,16.986650466918945,16.752750396728516,16.705080032348633,0.04378012373670936
18.646930694580078,17.2850399017334,16.669679641723633,16.285890579223633,16.031150817871094,0.08418903455138206
23.196500778198242,21.3906192779541,20.04524040222168,20.231460571289062,19.06654930114746,0.09084166120737791
20.848920822143555,18.769670486450195,17.754770278930664,17.315799713134766,16.978290557861328,0.1264258956834674
18.639829635620117,17.709999084472656,17.265010833740234,16.96116065979004,16.818410873413086,0.06915077095230421
18.87643051147461,17.143680572509766,16.265779495239258,15.856240272521973,15.558279991149902,0.06770300959547361
19.02239990234375,17.11465072631836,16.205169677734375,15.80875015258789,15.49269962310791,0.07774070307612418
20.304309844970703,18.52069091796875,17.58064079284668,17.132099151611328,16.865570068359375,0.10804874082406361
20.405580520629883,18.6810302734375,17.85511016845703,17.52174949645996,17.237369537353516,0.08029496878385543
17.97570037841797,16.242509841918945,15.451939582824707,15.059479713439941,14.764949798583984,0.05108452360828717
18.03093910217285,16.823970794677734,16.3446102142334,16.09453010559082,15.913849830627441,0.044646441986163465
18.545560836791992,17.009990692138672,16.29244041442871,15.911219596862793,15.604220390319824,0.07273991328043242
19.561410903930664,17.706890106201172,16.898590087890625,16.54450035095215,16.276809692382812,0.07364686254411935
19.798969268798828,18.144800186157227,17.27696990966797,16.773630142211914,16.4278507232666,0.0986491916825374
16.959569931030273,15.599749565124512,15.166370391845703,14.95283031463623,14.898320198059082,0.034461479432259995
20.8192195892334,18.93280029296875,17.490169525146484,16.936439514160156,16.63351058959961,0.2276412313928207
20.083669662475586,18.304019927978516,17.433900833129883,17.056079864501953,16.769439697265625,0.11886508315801621
19.287839889526367,18.32992935180664,17.843280792236328,17.485509872436523,17.371660232543945,0.11253645956516266
17.521060943603516,15.944589614868164,15.261759757995605,14.897470474243164,14.69495964050293,0.0432639484256506
18.62055015563965,17.292259216308594,16.648910522460938,16.28253936767578,16.052169799804688,0.08115987770756085
19.444860458374023,17.989500045776367,17.570680618286133,17.305749893188477,17.224239349365234,0.06144454565395911
19.56524085998535,18.439220428466797,17.572660446166992,17.126110076904297,16.879079818725586,0.18161842569708825
18.889469146728516,17.4931697845459,16.92828941345215,16.64267921447754,16.462350845336914,0.05784236680716276
17.749940872192383,16.69774055480957,16.422710418701172,16.273300170898438,16.177610397338867,0.03216003811075573
19.4549503326416,17.676300048828125,16.82210922241211,16.41950035095215,16.094680786132812,0.07468404553830624
18.599950790405273,16.716360092163086,15.793910026550293,15.336389541625977,14.99860954284668,0.07514698885381221
20.307279586791992,18.615150451660156,17.58517074584961,17.129100799560547,16.84977912902832,0.13874035498996576
19.588119506835938,18.4130802154541,17.623199462890625,17.178470611572266,16.8151798248291,0.16447814558943116
19.81024932861328,18.514379501342773,17.481979370117188,16.938310623168945,16.566659927368164,0.17898624335726102
19.03199005126953,17.838939666748047,17.25942039489746,16.97039031982422,16.71940040588379,0.06679388008266689
20.878459930419922,18.927330017089844,17.608890533447266,17.099340438842773,16.67569923400879,0.20412222983581682
18.983230590820312,17.823110580444336,17.385730743408203,17.113569259643555,16.886369705200195,0.05812608208507299
18.932939529418945,17.760080337524414,17.04174041748047,16.62459945678711,16.38228988647461,0.11925069883465766
20.21673011779785,18.336809158325195,17.315000534057617,16.843050003051758,16.487239837646484,0.11368762015373933
19.27043914794922,17.992910385131836,17.226680755615234,16.844160079956055,16.562610626220703,0.11839345090836285
21.186840057373047,19.107379913330078,17.66901969909668,17.123600006103516,16.73386001586914,0.2375372475385666
21.257410049438477,18.8995304107666,17.520050048828125,16.989370346069336,16.632999420166016,0.20826627519726754
18.929370880126953,17.69761085510254,16.973270416259766,16.609750747680664,16.339599609375,0.09893771573901176
19.64423942565918,17.504169464111328,16.324420928955078,15.853320121765137,15.476059913635254,0.14600429847836494
19.69683074951172,18.06340980529785,17.233919143676758,16.76156997680664,16.46579933166504,0.10295541234314441
21.091249465942383,18.800350189208984,17.605270385742188,17.141979217529297,16.80253028869629,0.170979828586181
19.594839096069336,18.22985076904297,17.43400001525879,17.0462703704834,16.78148078918457,0.12572499514867863
19.043859481811523,17.015260696411133,16.069480895996094,15.631600379943848,15.329440116882324,0.07715518941481908
17.771879196166992,16.627689361572266,16.19355010986328,15.911120414733887,15.71403980255127,0.04834041038900613
20.891090393066406,18.469669342041016,17.20871925354004,16.725690841674805,16.34680938720703,0.1819475151896477
20.394609451293945,18.435129165649414,17.528249740600586,17.12141990661621,16.790790557861328,0.10044799069066843
20.700380325317383,18.712230682373047,17.71855926513672,17.299360275268555,16.983230590820312,0.11726488515734673
18.621490478515625,17.329559326171875,16.78219985961914,16.451770782470703,16.22464942932129,0.084383593685925
18.94757080078125,17.68773078918457,17.129989624023438,16.860469818115234,16.718299865722656,0.07514628023263953
18.87298011779785,17.69631004333496,17.285619735717773,17.0283203125,16.871719360351562,0.05768947880839308
19.18829917907715,18.11370086669922,17.834369659423828,17.66223907470703,17.74471092224121,0.05333964750170707
18.28931999206543,16.871889114379883,16.17304039001465,15.794710159301758,15.556929588317871,0.0705970115462939
19.301759719848633,18.101749420166016,17.586679458618164,17.29743003845215,17.184900283813477,0.07831419012447198
20.318830490112305,18.200130462646484,17.181310653686523,16.77318000793457,16.401079177856445,0.12142318725585938
18.544139862060547,17.653209686279297,17.453479766845703,17.252470016479492,17.154380798339844,0.03868552399178346
19.257139205932617,17.79718017578125,16.970609664916992,16.545289993286133,16.315149307250977,0.11974500497182211
17.9378604888916,16.54553985595703,15.869709968566895,15.442480087280273,15.18949031829834,0.052231304971589926
20.31328010559082,18.14727020263672,16.85572052001953,16.361820220947266,16.015289306640625,0.17436254477997626
19.68423080444336,17.932329177856445,17.10565948486328,16.738359451293945,16.44257926940918,0.06466628350317478
